C*******************************************************************************
C
C                  INTEGRATED WATER FLOW MODEL (IWFM)
C                         *** Version 3.02 ***
C
C*******************************************************************************
C
C                        NODAL X-Y COORDINATE FILE
C                         for IWFM Pre-Processing
C                                 (Unit 8)
C
C
C             Project:  C2VSim: California Central Valley Groundwater-Surface Water Simulation Model
C             Filename:  CVnode_060615.dat
C
C*******************************************************************************
C                            File Description
C
C   *This file includes all groundwater nodes that represent the model domain,
C    as well as the x and y coordinates that correspond with each node. 
C
C   *The coordinates can be specified for any reference point and coordinate
C    system
C
C   *The conversion factor must be specified in order to convert the units
C    of the coordinate system to feet.
C
C*******************************************************************************
    822        750295.0         4095349
    823        759404.8         4094079
    824        765855.6         4097125
    825        769657.4         4099314
    826        774370.6         4106502
    827        709826.6         4087657
    828        718167.0         4087652
    829        725984.1         4089677
    830        731676.1         4087474
    831        737497.2         4087170
    832        744342.4         4088249
    833        753145.4         4088997
    834        761936.3         4090014
    835        768322.7         4091961
    836        775836.6         4095739
    837        778732.4         4102132
    838        688539.6         4071509
    839        698337.4         4075236
    840        706167.1         4083218
    841        714520.0         4082790
    842        722796.4         4082748
    843        727005.3         4083327
    844        731943.4         4083702
    845        739183.5         4081419
    846        747205.9         4083242
    847        754934.1         4083874
    848        763494.6         4084799
    849        771135.2         4087091
    850        781055.2         4091151
    851        784233.5         4098468
    852        689446.8         4066307
    853        701699.6         4068991
    854        706535.7         4073736
    855        712395.4         4079314
    856        721361.9         4077646
    857        726387.8         4074214
    858        732388.8         4077707
    859        740972.4         4076729
    860        748560.0         4078845
    861        706135.6         4061928
    862        711023.3         4068042
    863        713966.7         4072362
    864        707962.7         4057048
    865        713682.6         4065053
    866        717418.9         4068634
    867        723419.3         4071910
    868        715932.6         4061770
    869        721203.4         4065009
    870        726769.0         4068194
    871        731298.3         4070575
    872        735892.2         4073723
    873        742517.9         4071965
    874        750028.5         4073631
    875        756811.3         4077087
    876        766408.4         4078806
    877        774650.3         4081112
    878        782585.1         4082471
    879        787721.2         4088868
    880        791259.1         4097220
    881        710748.9         4052720
    882        719371.1         4057391
    883        724706.1         4060244
    884        729990.1         4063097
    885        734801.5         4066757
    886        738012.8         4067641
    887        714238.9         4049157
    888        722144.7         4053187
    889        727914.5         4056054
    890        732725.3         4058793
    891        737510.5         4061277
    892        742768.6         4062340
    893        745022.2         4066111
    894        749872.1         4068582
    895        755630.4         4070642
    896        761273.3         4072054
    897        769425.3         4074460
    898        779420.5         4077114
    899        784297.5         4079264
    900        790480.6         4082132
    901        794415.6         4090084
    902        719826.6         4046798
    903        725391.4         4049614
    904        730406.8         4052581
    905        735396.4         4054961
    906        740156.7         4058069
    907        746847.8         4059902
    908        749650.4         4061681
    909        754910.0         4064342
    910        760680.7         4065611
    911        766080.9         4067197
    912        774002.3         4069326
    913        783191.6         4072028
    914        788043.3         4074395
    915        793561.5         4077644
    916        797276.6         4082338
    917        801081.3         4087021
    918        723456.1         4041920
    919        728855.3         4045410
    920        733729.8         4048174
    921        738489.7         4051103
    922        743326.5         4054110
    923        748163.0         4055914
